segment_id,highway,name,length
5854,residential,,0.576600974297989
5855,unclassified,Paris Colony,0.046762350418863674
5856,unclassified,Street 1 Astana Naqshbandi Bazar,0.11498857347643202
5857,residential,,0.1306139624512134
5858,residential,,0.1955213682829717
5859,residential,,0.030202787514065067
5860,residential,,0.16508263360047745
5861,residential,,0.22020570160082145
5862,residential,,0.041059803923991986
5863,residential,,0.12081799249633048
5864,residential,,0.2553140827782591
5865,residential,,0.06596950825188433
5866,residential,,0.12685142029582824
5867,residential,,0.07073534090711626
5868,residential,,0.13674444295423768
5869,residential,,0.13067769902792345
5870,residential,,0.08812661458721993
5871,unclassified,,0.9602007405566161
5872,residential,,0.17548801197538316
5873,residential,,0.9825397760894594
5874,residential,,0.10206663985339635
5875,trunk_link,,0.3777198279460484
5876,residential,,0.20619260491526148
5877,service,,0.1543907735134872
5878,service,,0.3200319781866525
5879,residential,,0.1551962973940218
5880,residential,,0.15649605969286864
5881,residential,,0.07161600180229653
5882,residential,,0.032438904196739185
5883,residential,,0.11156610334086949
5884,residential,,0.2148740476034925
5885,residential,,0.10561782558244417
5886,residential,,0.135457391147789
5887,residential,,0.07070474333354654
5888,residential,,0.04675850876198013
5889,residential,,0.07957699710247568
5890,residential,,0.07787979582814661
5891,residential,,0.32390603699798937
5892,residential,,0.11484735666806624
5893,residential,,0.07248246603143924
5894,residential,,0.06360489893906689
5895,residential,,0.0636003846460135
5896,residential,,0.2823936832085747
5897,service,,0.19731928332162846
5898,residential,,0.2866734056511625
5899,tertiary,,0.5122924166235917
5900,residential,,0.1241024003531281
5901,service,,0.11688483852965616
5902,residential,,0.22839550347325938
5903,residential,,0.44236581354272375
5904,residential,,0.1775328017284154
5905,residential,,0.10862124042156211
5906,residential,,0.055565386908599385
5907,unclassified,,0.11699522164001766
5908,residential,,0.13915030077716864
5909,residential,,0.0572723846151479
5910,residential,,0.1130239350179947
5911,residential,,0.19700962293875107
5912,residential,,0.05512522808125269
5913,residential,,0.1677038626844659
5914,residential,,0.05789201537073512
5915,residential,,0.3341847578306708
5916,residential,,0.36730242334318475
5917,residential,,0.10308578448286
5918,residential,,0.10367154181457884
5919,residential,,0.15148184545350832
5920,residential,,0.18117546649746386
5921,residential,,0.10394885646354286
5922,residential,,0.04658388566776258
5923,residential,,0.152653891584516
5924,residential,,0.2069890487542116
5925,residential,,0.16744991337013249
5926,residential,,0.10035743257107313
5927,residential,,0.15067680527513796
5928,residential,,0.1275049643550983
5929,residential,,0.08208873460721053
5930,residential,,0.048723926096385005
5931,residential,,0.1361530889988722
5932,residential,,0.026783942520878495
5933,residential,,0.06875090551371478
5934,residential,,0.07189481994997535
5935,residential,,0.03651907768141036
5936,residential,,0.11770011386607146
5937,residential,,0.07002551930683444
5938,residential,,0.14427730434751765
5939,residential,,0.14962893679879902
5940,residential,,0.22739222488064403
5941,residential,,0.08830607837118622
5942,residential,,0.07508986968051219
5943,residential,,0.07723100586194684
5944,residential,,0.07695510239692585
5945,residential,,0.4125758590975936
5946,residential,,0.22775050186637855
5947,residential,,0.21000493386617836
5948,residential,,0.10935896177379016
5949,residential,,0.10569357452174793
5950,residential,,0.06043354906446625
5951,residential,,0.24744422949900094
5952,residential,,0.10121022613678553
5953,residential,,0.006562322153530991
5954,residential,,0.05813429390187362
5955,residential,,0.2678895595273514
5956,residential,,0.19201716004006117
5957,residential,,0.026776303056454096
5958,residential,,0.04229855611878857
5959,residential,,0.39883889381559834
5960,residential,,0.05788119335191848
5961,residential,,0.16777138335424246
5962,residential,,0.04904513488852994
5963,tertiary,Engineers Town,0.0019278659751164513
5964,residential,,0.01280549047824094
5965,residential,,0.00390874034996858
5966,tertiary,Engineers Town,0.003621772498410124
5967,tertiary,Engineers Town,0.003745410616647659
5968,tertiary,Engineers Town,0.0017528961585195908
5969,living_street,,0.055882323820198136
5970,living_street,,0.11581515587829636
5971,living_street,,0.06940045333865633
5972,living_street,,0.20941227047401886
5973,living_street,,0.06764141746234029
5974,living_street,,0.024163702777607307
5975,residential,,0.13799978093951432
5976,residential,,0.14529350198615437
5977,residential,,0.18117758627867334
5978,residential,,0.11725937939791005
5979,living_street,,0.18582376179077714
5980,living_street,,0.1654283848957894
5981,residential,,0.1383320155682617
5982,residential,,0.11455013257641312
5983,residential,,0.06932780784125316
5984,residential,,0.10246470292833729
5985,residential,,0.08536716592433992
5986,residential,,0.128826689031003
5987,residential,,0.1380964560651477
5988,residential,,0.13761536738691477
5989,residential,,0.09862891994791148
5990,residential,,0.2494612375971331
5991,residential,,0.03586380705250093
5992,residential,,0.08294879469317962
5993,residential,,0.06643066593002087
5994,residential,,0.05896723228166552
5995,residential,,0.07918772469151766
5996,residential,,0.04639671453538755
5997,secondary,Madar-e-Millat Road,1.8579399000841323
5998,unclassified,,0.5036475347306328
5999,residential,,0.37489648221976385
6000,residential,,0.0840139725505973
6001,residential,,0.04168168145576636
6002,residential,,0.012328653817851408
6003,residential,,0.013429165003595906
6004,residential,,0.09437284509096472
6005,residential,,0.08202900606198422
6006,residential,,0.03884284325547258
6007,residential,,0.11299312771133387
6008,residential,,0.11167748043540597
6009,residential,,0.1600215943436812
6010,secondary,Madar-e-Millat Road,1.8077028041383405
6011,residential,,0.15858832955069482
6012,residential,,0.02554916483197575
6013,living_street,,0.06902048121976559
6014,living_street,,0.05946115946003159
6015,living_street,,0.10512097746267028
6016,living_street,,0.12821514343153742
6017,living_street,,0.10541227301277604
6018,living_street,,0.039614166881957937
6019,living_street,,0.1016785411044973
6020,living_street,,0.104083402826546
6021,living_street,,0.22845701960663894
6022,living_street,,0.11782055136542896
6023,living_street,,0.11685802820518654
6024,living_street,,0.135175363284969
6025,living_street,,0.15828225821988484
6026,living_street,,0.06384209548818204
6027,living_street,,0.2322784011254335
6028,living_street,,0.05849964991783511
6029,living_street,,0.40414272438133936
6030,living_street,,0.29462345309600013
6031,living_street,,0.1295037806234403
6032,living_street,,0.29752421424785574
6033,living_street,,0.2598923712282045
6034,living_street,,0.09586442431060732
6035,living_street,,0.12540082917791567
6036,living_street,,0.05017353674567729
6037,living_street,,0.17044130604052737
6038,living_street,,0.11289247727453215
6039,living_street,,0.17262856490811992
6040,living_street,,0.10976382430301446
6041,living_street,,0.15568347119096398
6042,living_street,,0.10710496515584463
6043,living_street,,0.1162091549160746
6044,living_street,,0.11431559040227243
6045,living_street,,0.11400510983865567
6046,living_street,,0.09821710743624318
6047,residential,,0.7239942641394496
6048,residential,,0.27569409382171517
6049,living_street,,0.04603850717762357
6050,living_street,,0.15753808651484683
6051,living_street,,0.06546947634079316
6052,living_street,,0.043016439073617074
6053,living_street,,0.15730064121150297
6054,living_street,,0.20862825465078133
6055,living_street,,0.1494874712692875
6056,living_street,,0.2838327621508618
6057,living_street,,0.25468333948508737
6058,living_street,,0.08141491930571461
6059,living_street,,0.04788129285777988
6060,living_street,,0.0675711496977328
6061,residential,Nishat Colony,0.32221925616211133
6062,residential,,0.12112386766092283
6063,residential,,0.07013929748190106
6064,residential,,0.11677815105616324
6065,residential,,0.17677624101933992
6066,residential,,0.33435895232940555
6067,residential,,0.3877083553763357
6068,residential,,0.41338906616141063
6069,residential,,0.07896833952683552
6070,residential,,1.0642467339472483
6071,residential,,0.2884133711469246
6072,residential,,0.011791662390635525
6073,residential,,0.029026641391828274
6074,residential,,1.3603507912485617
6075,residential,,0.44495207503962936
6076,residential,,1.8693473361342223
6077,residential,,0.291537745028173
6078,residential,,0.13474054255327997
6079,residential,,0.10436231935421261
6080,residential,,0.08484262206527364
6081,secondary_link,,0.09944505098599311
6082,residential,,0.530681564167887
6083,residential,,0.11649985922531997
6084,residential,,0.255002196434963
6085,residential,,0.11631252027488295
6086,residential,,0.10877517119309639
6087,residential,,0.025131325471794582
6088,residential,,0.09194463437323101
6089,secondary_link,,0.2560942002369637
6090,primary_link,,0.04742640672654837
6091,residential,,0.4986921542623953
6092,secondary,,1.0969886241173967
6093,residential,,0.12513703055101863
6094,secondary_link,,0.21108064224341405
6095,residential,,0.10578084693019368
6096,residential,,0.006432443509781405
6097,residential,,0.15947480909305767
6098,residential,,2.21394117461854
6099,tertiary,,0.2739646140937137
6100,residential,,0.3685858306731608
6101,residential,,0.048738941984201624
6102,secondary_link,,0.1764266232159881
6103,residential,,0.31516621616169116
6104,residential,,0.200442151697519
6105,residential,,0.5207424004856036
6106,residential,,0.15380023236296714
6107,residential,Umar Bin Abdul Aziz Lane,0.470041986736418
6108,residential,,0.053296974248236394
6109,residential,,0.2639154797723316
6110,residential,,0.048905482259603734
6111,residential,,0.11634631631873966
6112,residential,,0.2878405102847383
6113,residential,,0.4075019385552823
6114,residential,,0.04630905183143171
6115,unclassified,,0.16713062607826823
6116,residential,,0.029340953295189678
6117,secondary_link,,0.069100165367493
6118,residential,,0.02695520507830413
6119,steps,,0.017268891236905417
6120,steps,,0.016476305457304725
6121,residential,,0.03589802071955955
6122,residential,,0.562563013406136
6123,residential,,0.052419272940008074
6124,service,,0.1691177957086808
6125,secondary_link,,0.018680401062787517
6126,residential,,0.23618257575226595
6127,footway,,0.010213577395235799
6128,residential,,0.10436447033265195
6129,service,,0.14559862994112766
6130,residential,,0.38460906959212043
6131,residential,,0.03682969961402027
6132,service,,0.2507437968797006
6133,residential,,0.10055955454226725
6134,residential,,0.030214557456141336
6135,track,,0.005225879569189466
6136,residential,,0.03581141454484976
6137,residential,,0.034161761646762635
6138,residential,,0.03213086423215204
6139,residential,,0.03170916064756755
6140,residential,,0.07338781406658691
6141,residential,,0.03383747712841505
6142,residential,,0.2324042314992234
6143,residential,,0.15268743543676822
6144,secondary_link,,0.01376113011864445
6145,service,,0.19488247346212043
6146,service,,0.15554739850730215
6147,residential,,0.1940573892581328
6148,service,,0.2227252211124277
6149,residential,,0.014390175867946619
6150,residential,,0.13599885207668386
6151,residential,,0.13596764926684343
6152,secondary_link,,0.03376152795192018
6153,residential,,0.006427909425839093
6154,residential,,0.004432572413324545
6155,residential,,0.6171305913492475
6156,residential,,0.0658320351160127
6157,residential,,0.06549821227680433
6158,residential,,0.29861783196652847
6159,steps,,0.01550751801967019
6160,residential,,0.170099457646698
6161,residential,,0.03482889590052862
6162,residential,,0.07157825460526153
6163,residential,,0.015266566737459663
6164,residential,,0.1733510154689975
6165,residential,,0.4736386336288441
6166,residential,,0.14052945846670553
6167,residential,,0.22289211817483
6168,residential,,0.1712084098366743
6169,residential,,0.06603091642143223
6170,residential,,0.10207478661220248
6171,residential,,0.06313888565991359
6172,residential,,0.06403275197744969
6173,residential,,0.2021113930113165
6174,residential,,0.037126711150305934
6175,service,,0.06929749356302455
6176,residential,,0.16688993654942136
6177,residential,,0.10762162902941515
6178,residential,,0.11216341095040563
6179,residential,,0.05579738998862573
6180,residential,,0.047336241488173295
6181,living_street,,0.055880354624995264
6182,residential,,0.053260055908118255
6183,residential,,0.5045787139223293
6184,residential,,0.09548437848103157
6185,residential,,0.11396392026815533
6186,residential,,0.13397842559616577
6187,residential,,0.1392878434492915
6188,residential,,0.2960352154880971
6189,unclassified,,0.915645931293507
6190,residential,,0.22271775901294594
6191,residential,,0.08688691283850264
6192,residential,,0.13828930578044357
6193,residential,,0.3276714993932117
6194,residential,,0.1430103211491066
6195,residential,,0.016172539300704353
6196,residential,,0.21052475897554807
6197,living_street,,0.18440876241164494
6198,residential,,0.03598101089679731
6199,service,,0.1206907337636513
6200,residential,,0.2754429642715289
6201,residential,,0.4639374891087009
6202,residential,,0.07506226984155175
6203,residential,,0.09335979257259636
6204,residential,,0.07909875935698985
6205,residential,,0.24783501591025323
6206,residential,,0.0052937779905363296
6207,residential,,0.13029607341330937
6208,residential,,0.13033468955286398
6209,residential,,0.057350305545368956
6210,residential,,0.06687022614267968
6211,residential,,0.33562988167769503
6212,residential,,0.27986313671403007
6213,residential,,0.02423521110058804
6214,tertiary,Iqbal Road,0.6625186576712325
6215,steps,,0.018192942703240327
6216,residential,,0.11012156789920162
6217,residential,,0.501726147393693
6218,residential,Ø§Ø³Ù¹Ø±ÛÙ¹ 4,0.452444237245948
6219,living_street,,0.0408897931737423
6220,residential,,0.0973087987128867
6221,residential,,0.0971251171614846
6222,residential,,0.02446966112658366
6223,residential,,0.05681120816792812
6224,residential,,0.11214155024923998
6225,residential,,0.031003109741467083
6226,residential,,0.05231282391023187
6227,residential,,0.07604440604449095
6228,residential,,0.05289775506766011
6229,residential,,0.05144021470142283
6230,residential,,0.11175248517160048
6231,residential,,0.10882480865270233
6232,residential,,0.08511509849012296
6233,residential,,0.03512073623819305
6234,residential,,0.02028719105086648
6235,residential,,0.07644660772575398
6236,residential,,0.04356050977617251
6237,residential,,0.054347895742937476
6238,residential,,0.06174044078060867
6239,residential,,0.018283469580133948
6240,residential,,0.22056524029827598
6241,residential,,0.050624871555070505
6242,residential,,0.03230156295256161
6243,residential,,0.06086752898648709
6244,residential,,0.045302114933311655
6245,residential,,0.04397354587253196
6246,residential,,0.03257244925945692
6247,residential,,0.027144941585243533
6248,residential,,0.10418820872768594
6249,residential,,0.02797664311077905
6250,residential,,0.12469959658782591
6251,residential,,0.04829779257659502
6252,residential,,0.17676649905421452
6253,residential,,0.06164798028006932
6254,residential,,0.1905920724488168
6255,tertiary,Avenue 7,0.013112243077570591
6256,footway,,0.012841570370815965
6257,residential,,0.03397713378699574
6258,residential,,0.028740356687581462
6259,residential,,0.02661390694632801
6260,residential,,0.03066139728844753
6261,residential,,0.29557065707969576
6262,residential,,0.20379793172981875
6263,residential,,0.019603863903368563
6264,residential,,0.11599029077730454
6265,secondary,Ghazi Road,0.01853115116075874
6266,footway,,0.014695421717441239
6267,footway,,0.005670332827479815
6268,footway,,0.0792851849664694
6269,secondary_link,,0.0034119683858142165
6270,secondary,Ghazi Road,0.03281790763790184
6271,unclassified,,0.021603819571484703
6272,residential,,0.049308693306793876
6273,residential,,0.032025532481278936
6274,residential,,0.07319505567128458
6275,residential,,0.13286675507272497
6276,residential,,0.12731662791571083
6277,footway,,0.0064005129824806755
6278,residential,Ø§Ø³Ù¹Ø±ÛÙ¹ 1,0.16426504341190468
6279,residential,Ø§Ø³Ù¹Ø±ÛÙ¹ 1,0.11058936552006761
6280,residential,,0.4142999871324565
6281,residential,Al-Firdous Street,0.06385590030531617
6282,footway,,0.013066455775799816
6283,residential,Ø§Ø³Ù¹Ø±ÛÙ¹ 2,0.11775596182174367
6284,residential,Ø§Ø³Ù¹Ø±ÛÙ¹ 2,0.010280787267890744
6285,footway,,0.006135953854004335
6286,residential,,0.021570186180945812
6287,residential,,0.14507464878021467
6288,residential,,0.14588860788832256
6289,residential,,0.15929945524906478
6290,residential,,0.04352022344570386
6291,residential,,0.05964141852723569
6292,residential,,0.12221880374724056
6293,residential,Ø§Ø³Ù¹Ø±ÛÙ¹ 1,0.009484153972325876
6294,footway,,0.07609912702722578
6295,footway,,0.017909497497244277
6296,residential,,0.008202927317888008
6297,residential,,0.008092508573232113
6298,footway,,0.44066089231856376
6299,residential,,0.07239489355158671
6300,residential,State Life,0.06945776337237765
6301,residential,,0.07210972461780597
6302,tertiary,Baig Road,0.9130037325654523
6303,residential,,0.4228694212047882
6304,tertiary,Sarfaraz Rafique Road,0.15609576666500036
6305,tertiary,Shah Jilani Road,1.3100727010223292
6306,tertiary,Shah Jilani Road,1.3094737735496356
6307,tertiary,Shah Jilani Road,0.013827730814284199
6308,tertiary,Shah Jilani Road,0.013660484494294063
6309,footway,,0.023178959769171066
6310,footway,,0.021840972962478746
6311,secondary,Marghazar Road,0.6544067684334307
6312,steps,,0.0302981592278952
6313,residential,,0.18481282135688648
6314,steps,,0.030373096123221352
6315,residential,,0.09235655943656539
6316,footway,,0.062534669878361
6317,primary_link,,0.06349512977959536
6318,secondary,Marghazar Road,0.668844162174243
6319,residential,,0.0940282456494864
6320,unclassified,,0.1971564786992226
6321,residential,,0.16712118844214757
6322,residential,,0.055305790330336994
6323,service,,0.045073209397909285
6324,residential,,0.10094090998158736
6325,footway,,0.05656346675590236
6326,residential,,0.09854141503037926
6327,residential,,0.33396742112488836
6328,residential,,0.4098411438169899
6329,residential,,0.04211255174645361
6330,residential,,0.06418051262547246
6331,residential,,0.22557980644740622
6332,residential,,0.2546644318103147
6333,residential,,0.3347465961103926
6334,residential,,0.03298070421579179
6335,residential,,0.055117884923581
6336,residential,,0.15680406386425
6337,footway,,0.021193515054113425
6338,footway,,0.02907483041914842
6339,service,,0.11161415810572801
6340,residential,,0.028165323737748965
6341,residential,,0.09702709194695462
6342,residential,,0.27605694788454177
6343,residential,,0.13568504497665204
6344,residential,,0.13415638306502936
6345,residential,,0.13265033727636258
6346,residential,,0.13410291876980118
6347,residential,,0.07153464185373529
6348,residential,,0.06445277932298962
6349,residential,,0.1580200625469604
6350,residential,,0.09840131001889275
6351,residential,,0.0432624219211929
6352,residential,,0.3328214302460484
6353,residential,,0.33318015803848583
6354,residential,,0.18497003005383203
6355,residential,,0.1920920601038225
6356,residential,,0.2720807645437467
6357,residential,,0.05225502092298386
6358,residential,,0.05234024996427891
6359,residential,,0.05201813854088364
6360,residential,,0.051534068286230826
6361,residential,,0.11468732354386003
6362,residential,,0.1353121563382784
6363,residential,,0.28758884732156775
6364,residential,,0.05816764366831286
6365,residential,,0.12200034028009006
6366,residential,,0.07528102078076364
6367,residential,,0.16107023732898246
6368,residential,,0.17724803684700136
6369,tertiary,,0.01854210758256182
6370,residential,Ø³ÛÙÙ¹ ÙÛØ±Û Ø±ÙÚ,0.020934824876909074
6371,residential,,0.6749640611005281
6372,secondary,Ø§ÛØ¦Ø±Ù¾ÙØ±Ù¹ Ø±ÙÚ,1.8276463738070092
6373,tertiary,,0.19268956846938157
6374,service,,0.01930689618358579
6375,tertiary,,0.19284431451247425
6376,service,,0.14084187527782321
6377,service,,0.05282654456860591
6378,service,,0.006540603082654605
6379,residential,,0.09962699242231841
6380,residential,,0.32476903017494246
6381,residential,,0.37006593127011816
6382,residential,AI Town Mltn Road,0.6456030998345921
6383,residential,,0.2403076355335226
6384,primary_link,,0.08032420791888464
6385,footway,,0.06730290015624751
6386,tertiary,To Frm Multan Rd,0.03752174480911274
6387,track,,0.8562563449581034
6388,residential,,0.19637477991123073
6389,residential,,0.4675618702545577
6390,residential,,0.12211158894469659
6391,residential,,0.11169204368847813
6392,residential,,0.122646763896471
6393,residential,,0.14754616493197778
6394,residential,,0.14678309744478207
6395,residential,,0.18300397523343118
6396,residential,,0.1232204682450527
6397,residential,,0.12699160617319896
6398,residential,,0.9678103197849403
6399,residential,,0.10037541122650283
6400,residential,,0.4251986015077004
6401,residential,,0.2932201826627314
6402,residential,,0.17167102463959846
6403,residential,,0.16181311337543242
6404,primary_link,,0.014196174193007024
6405,secondary,Wahdat Road,0.5468463305358511
6406,residential,,0.10331047500446172
6407,residential,,0.3512227992319152
6408,residential,,0.13698825832398212
6409,footway,,0.022578117894565174
6410,residential,AI Town,0.1626253407751112
6411,residential,,0.23583230781131356
6412,residential,,0.37089845783500547
6413,residential,,0.09829993349150291
6414,residential,Karim Blk AIT,0.39781131445700246
6415,residential,,0.17757820191550838
6416,residential,,0.18683781551843964
6417,residential,,0.19813248281349138
6418,residential,,0.1808740379647894
6419,primary,Fazl Haq Road,0.7132508633544759
6420,tertiary,To From Multan Road,0.6277545367931234
6421,secondary,,0.07683099622518891
6422,residential,,0.222013132516236
6423,residential,,0.12978068754379865
6424,track,,0.20565023760498333
6425,residential,,0.1565509521618887
6426,residential,,0.1663152000667092
6427,residential,,0.18309964954140887
6428,residential,,0.055742806276127724
6429,residential,,0.20356073573129416
6430,residential,,0.25649348389593757
6431,residential,,0.20870029717205074
6432,residential,,0.19391360917741404
6433,footway,,0.018398368343937706
6434,residential,,0.122905212707189
6435,residential,,0.07698245261163952
6436,steps,,0.030910189608690457
6437,residential,,0.017769446385562347
6438,residential,,0.26592083979338393
6439,residential,,0.1816250849052285
6440,steps,,0.030244269094412576
6441,residential,,0.1949011209521658
6442,residential,,0.41976278276112067
6443,residential,,0.16407132452204293
6444,residential,Cinema Wali Road,0.3433345065391335
6445,unclassified,,0.5491603240454321
6446,residential,,0.35596157456407174
6447,residential,,0.2197551169734147
6448,residential,,0.32584409918172536
6449,residential,,0.2604336542665571
6450,residential,,0.05968170800061647
6451,residential,,0.223125315622703
6452,residential,,0.10656922522966995
6453,residential,,0.305438297925711
6454,residential,,0.12248304485989969
6455,residential,,0.11180677554524521
6456,residential,,0.03497842831524544
6457,residential,,0.1687373591695014
6458,residential,,0.22517758971441226
6459,residential,,0.056355191600911805
6460,residential,,0.42418898479069334
6461,tertiary,Zubair Road,0.32995537489369337
6462,tertiary,,0.007896566254246454
6463,residential,,0.07170143655639068
6464,secondary,Wahdat Road,0.45984002695951093
6465,residential,Mustafa Town Main Street,0.22143079211965835
6466,secondary,Wahdat Road,0.46100930366467413
6467,secondary,Wahdat Road,0.7137631944157365
6468,residential,,0.35270873647454165
6469,residential,,0.21649245383118262
6470,tertiary,,0.008501476851499884
6471,residential,,0.2560690550258356
6472,residential,,0.24702318382592586
6473,residential,,0.14445629497745918
6474,residential,,0.38597384748071656
6475,tertiary,Mustafa Town Main Street,0.6860072975692906
6476,residential,,0.24854211330940115
6477,residential,Mustafa Town Main Street,0.2219474575104545
6478,tertiary,Zubair Road,0.021208752933452438
6479,residential,,0.15249788962972907
6480,residential,,0.14834302378401196
6481,tertiary,,0.4847110686719969
6482,residential,Lane 10,0.12562699667651384
6483,residential,,0.12895913882482363
6484,service,,0.24926466758266724
6485,service,,0.04120393149178634
6486,service,,0.07664469704649335
6487,residential,Mansoora Hospital Road,0.27873329534932656
6488,residential,,0.18300314399331527
6489,service,,0.1246315399095125
6490,service,,0.054062380742756704
6491,residential,,0.07065467271033139
6492,residential,,0.01613256941645964
6493,secondary,Wahdat Road,0.8010760582320364
6494,residential,,0.13094662460108542
6495,residential,,0.11335897136687545
6496,residential,,0.1333690574124185
6497,residential,,0.2989653847402289
6498,residential,,0.040417956490321615
6499,residential,,0.011420416925069997
6500,residential,,0.6455962162290507
6501,residential,,0.2636373016859289
6502,residential,,0.4834350918105686
6503,residential,,0.2449843893330729
6504,residential,,0.09047622211773389
6505,residential,,0.09057522207712126
6506,residential,,0.06568609668812458
6507,residential,,0.06768221212451105
6508,residential,,0.24465775064640496
6509,residential,,0.08901524428737645
6510,residential,,0.056179226831761686
6511,residential,,0.5674103789598859
6512,residential,,0.20400405663930588
6513,residential,,0.0821980161111783
6514,residential,,0.05727748461658422
6515,residential,,0.1709433254063808
6516,unclassified,,0.2569384112527566
6517,residential,,0.06713223954309844
6518,residential,,0.1648389720675637
6519,residential,,0.11819592678219926
6520,residential,,0.12090384562761461
6521,residential,,0.17830646962385138
6522,residential,,0.14454425837737184
6523,residential,,0.03389652309427513
6524,residential,,0.06826407298628369
6525,residential,,0.05564043420437378
6526,residential,,0.08628049812170771
6527,residential,,0.09002721482097227
6528,residential,,0.29726339236507854
6529,residential,,0.5282430474353637
6530,residential,,0.12626389648827308
6531,residential,,0.4414808018791447
6532,residential,,0.3007944868231831
6533,residential,,0.1363356549136551
6534,residential,,0.21539602406856317
6535,residential,,0.5443004108449638
6536,residential,,0.5345312619786728
6537,residential,,0.25404063795416826
6538,motorway_link,,0.034664958074231325
6539,secondary_link,,0.11169714285352594
6540,residential,Ø§Ø³Ù¹Ø±ÛÙ¹ 5,0.0800370432385159
6541,secondary,,0.031879563078496126
6542,secondary,,0.026798883363015513
6543,motorway_link,,0.03504135554951523
6544,secondary,Bedian Road,0.12655401007153685
6545,secondary_link,,0.01316594137721891
6546,secondary_link,,0.02998471868435125
6547,motorway_link,,0.1434635387177109
6548,motorway_link,,0.120300513417364
6549,motorway_link,,0.1981666514951679
6550,residential,,0.21776394217221115
6551,residential,,0.056076175651604145
6552,residential,,0.04022380166168661
6553,residential,,0.06136139516980861
6554,residential,,0.23750648285913106
6555,residential,,0.12022860409879689
6556,residential,,0.07853908586261861
6557,residential,,0.07686347549532399
6558,residential,,0.08074581775640013
6559,motorway_link,,0.1369272554246002
6560,secondary_link,,0.08493108712331363
6561,residential,,0.036038924914172175
6562,residential,,0.049209566227662996
6563,residential,,0.08624063489293597
6564,residential,,0.060860091171922974
6565,residential,,0.19602234047279848
6566,residential,,0.2752654890412955
6567,residential,,0.2557847776131933
6568,residential,,0.0711950356286542
6569,residential,,0.8702092146948937
6570,residential,,0.08615545983360039
6571,residential,P&D Main Road,0.053665907142036846
6572,residential,P&D Main Road,0.008164229603954609
6573,residential,P&D Main Road,0.007878743365578972
6574,footway,,0.012420326908923349
6575,residential,,0.5504919373398771
6576,residential,,0.21726740496495234
6577,residential,,0.2931655862182729
6578,residential,,1.2461364334462528
6579,primary_link,,0.00862424451605229
6580,footway,,0.010282276951458046
6581,footway,,0.037980723011067266
6582,steps,,0.007639301127165371
6583,residential,,0.8267748832444154
6584,residential,,0.1093889827446208
6585,secondary,Ø¬ÛÙ Ø±ÙÚ,0.5477917354270272
6586,secondary_link,Ambulance Road,0.031102529475522472
6587,tertiary,,0.01559530315217436
6588,footway,,0.013242929791058894
6589,residential,,0.0125202856919544
6590,footway,,0.01268968925455654
6591,footway,,0.012644901322584928
6592,primary_link,,0.014051984487972326
6593,residential,,0.20891889176140346
6594,residential,,0.07144252716299136
6595,residential,,0.07050071518814727
6596,secondary_link,,0.21266757342110776
6597,secondary_link,,0.19191260766619586
6598,secondary,Amjad Chaudary Road,1.5526293438643013
6599,residential,,0.48396493206131364
6600,residential,,0.14216744123069505
6601,residential,,0.5024627488767704
6602,steps,,0.026472522392388183
6603,steps,,0.026010251879031082
6604,primary_link,,0.008005810436461437
6605,construction,,0.05117807044348406
6606,construction,,0.04991594469242951
6607,tertiary,,0.32944201133191825
6608,residential,Ghalib Road,0.3185877058054667
6609,residential,,0.3174035140941998
6610,service,,0.10352615764439398
6611,service,,0.0762404777977936
6612,residential,,0.4542849098845583
6613,residential,,0.052121995035283274
6614,residential,,0.03698203066785342
6615,residential,,0.04374414546664514
6616,residential,,0.02901792328917807
6617,residential,Link RA Bazar Road,0.8287313060556878
6618,residential,,0.2645755043354282
6619,residential,Link RA Bazar Road,0.0072571931519285465
6620,residential,,0.09199172937151673
6621,residential,,0.15356288995788822
6622,residential,,0.03903109524783379
6623,residential,,0.18043206045613572
6624,residential,,0.23889276981099708
6625,residential,,0.14432870137042536
6626,residential,,0.17472226104044797
6627,residential,,0.08492207082039627
6628,residential,,0.08354412651051372
6629,residential,,0.009150072354754617
6630,tertiary,,0.662915501459257
6631,tertiary,,0.6701929069079074
6632,tertiary,,0.4645093242134223
6633,tertiary_link,,0.021991580984576084
6634,residential,,0.15258079405567618
6635,residential,,0.12922545233026925
6636,tertiary,Street No 08,0.09261226007865568
6637,tertiary,Street No 8,0.091047523013038
6638,tertiary,,0.4631991751517916
6639,tertiary_link,,0.006596564388776406
6640,tertiary_link,,0.012591535115469704
6641,unclassified,Link Walton & Gulberg Rd,0.1743436941826538
6642,residential,,0.19239649562576602
6643,living_street,,0.09124308772787974
6644,living_street,,0.025387894403633027
6645,residential,Avenue 1Block F,0.8298358852020541
6646,secondary,Gulshan-e-Ravi Road,0.027539874503213713
6647,residential,,0.016308571326092987
6648,residential,J Block Street,0.09771958514920742
6649,residential,Inner Circular Road (South),0.7219221499235061
6650,residential,Inner Circular Road (North),0.8096575383475038
6651,residential,Avenue 1 Block H,0.8425785161225321
6652,residential,Inner Circular Road (South),0.16362509220541813
6653,service,Mandir Bazaar,0.11324627185774006
6654,service,,0.1317897552422199
6655,primary_link,,0.053208396140925644
6656,residential,,0.12626022523218552
6657,service,,0.0333918823577074
6658,service,,0.02800503921861371
6659,tertiary,,0.22136356103998894
6660,tertiary,,0.32417016972623997
6661,service,,0.023808771827156697
6662,residential,,0.04311362440097535
